id_venda,data,loja,cidade,categoria,produto,preco_unitario,quantidade,desconto_tipo,metodo_pagamento,receita_total,custo_total,margem
6304,2025-03-08,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.32,3,10%OFF,Crédito,12.96,5.7,7.26
6305,2025-03-08,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
6306,2025-03-08,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Crédito,9.9,4.0,5.9
6307,2025-03-08,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Crédito,8.9,3.2,5.7
6308,2025-03-08,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.01,1,10%OFF,Pix,8.01,3.2,4.81
6309,2025-03-08,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
6310,2025-03-08,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Pix,11.8,4.4,7.4
6311,2025-03-08,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Débito,17.91,6.0,11.91
6312,2025-03-08,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
6313,2025-03-08,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.31,2,10%OFF,Crédito,10.62,4.4,6.22
6314,2025-03-08,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
6315,2025-03-08,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
6316,2025-03-08,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Crédito,39.8,12.0,27.8
6317,2025-03-08,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Crédito,29.7,12.0,17.7
6318,2025-03-08,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Dinheiro,7.9,2.8,5.1
6319,2025-03-08,Loja Centro,São Paulo,Hortifruti,Batata kg,5.5,2,Nenhuma,Crédito,11.0,2.6,8.4
6320,2025-03-08,Loja Leste,Belo Horizonte,Mercearia,Macarrão 500g,4.7,3,Nenhuma,Dinheiro,14.1,3.6,10.5
6321,2025-03-08,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,1,Nenhuma,Débito,7.9,3.0,4.9
6322,2025-03-08,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
6323,2025-03-08,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.5,2,Compre Junto,Pix,15.0,5.6,9.4
6324,2025-03-08,Loja Oeste,Curitiba,Higiene e Limpeza,Sabonete 90g,2.9,2,Nenhuma,Débito,5.8,1.0,4.8
6325,2025-03-08,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Débito,39.8,12.0,27.8
6326,2025-03-08,Loja Oeste,Curitiba,Hortifruti,Batata kg,5.5,4,Nenhuma,Débito,22.0,5.2,16.8
6327,2025-03-08,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,1,Nenhuma,Dinheiro,7.9,3.0,4.9
6328,2025-03-08,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,4.33,3,Leve 3 Pague 2,Crédito,12.99,6.0,6.99
6329,2025-03-08,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Pix,22.9,8.0,14.9
6330,2025-03-08,Loja Centro,São Paulo,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
6331,2025-03-08,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.9,3,Nenhuma,Pix,23.7,9.0,14.7
6332,2025-03-08,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Leve 3 Pague 2,Crédito,6.4,1.6,4.8
6333,2025-03-08,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
6334,2025-03-08,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
6335,2025-03-08,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.5,1,Nenhuma,Pix,6.5,2.0,4.5
6336,2025-03-08,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.61,2,10%OFF,Dinheiro,5.22,1.0,4.22
6337,2025-03-08,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Dinheiro,6.4,1.6,4.8
6338,2025-03-08,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Débito,29.7,12.0,17.7
6339,2025-03-08,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Crédito,8.4,3.0,5.4
6340,2025-03-08,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,2,Leve 3 Pague 2,Pix,9.0,4.0,5.0
6341,2025-03-08,Loja Norte,São Paulo,Hortifruti,Batata kg,5.5,1,Leve 3 Pague 2,Débito,5.5,1.3,4.2
6342,2025-03-08,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,1,Leve 3 Pague 2,Débito,5.5,1.3,4.2
6343,2025-03-08,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,4,Nenhuma,Débito,79.6,34.0,45.6
6344,2025-03-08,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Crédito,9.6,3.8,5.8
6345,2025-03-08,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Pix,9.0,4.0,5.0
6346,2025-03-08,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.32,1,10%OFF,Débito,4.32,1.9,2.42
6347,2025-03-08,Loja Leste,Belo Horizonte,Mercearia,Macarrão 500g,4.7,4,Nenhuma,Débito,18.8,4.8,14.0
6348,2025-03-08,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,2,Nenhuma,Dinheiro,5.8,1.0,4.8
6349,2025-03-08,Loja Centro,São Paulo,Hortifruti,Batata kg,3.67,3,Leve 3 Pague 2,Crédito,11.01,3.9,7.11
6350,2025-03-08,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Dinheiro,19.9,8.5,11.4
6351,2025-03-08,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,1,Leve 3 Pague 2,Débito,4.5,2.0,2.5
6352,2025-03-08,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,4.95,4,10%OFF,Dinheiro,19.8,5.2,14.6
6353,2025-03-08,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,4,Nenhuma,Pix,12.8,3.2,9.6
6354,2025-03-08,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.11,1,10%OFF,Crédito,7.11,3.0,4.11
6355,2025-03-08,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.22,1,Compre Junto,Débito,5.22,1.3,3.92
6356,2025-03-08,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,2,Nenhuma,Débito,5.8,1.0,4.8
6357,2025-03-08,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Pix,26.7,9.6,17.1
6358,2025-03-08,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Dinheiro,17.8,6.4,11.4
6359,2025-03-08,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.31,1,10%OFF,Pix,5.31,2.2,3.11
6360,2025-03-08,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Débito,7.9,2.8,5.1
6361,2025-03-08,Loja Sul,Rio de Janeiro,Mercearia,Óleo de Soja 900ml,9.9,2,Nenhuma,Crédito,19.8,8.0,11.8
6362,2025-03-08,Loja Norte,São Paulo,Bebidas,Suco 1L,7.11,1,10%OFF,Pix,7.11,3.0,4.11
6363,2025-03-08,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,4.05,1,10%OFF,Pix,4.05,2.0,2.05
6364,2025-03-08,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,8.91,1,10%OFF,Crédito,8.91,4.0,4.91
6365,2025-03-08,Loja Norte,São Paulo,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
6366,2025-03-08,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
6367,2025-03-08,Loja Sul,Rio de Janeiro,Bebidas,Água Mineral 500ml,2.25,2,10%OFF,Pix,4.5,1.2,3.3
6368,2025-03-08,Loja Sul,Rio de Janeiro,Mercearia,Óleo de Soja 900ml,9.9,2,Leve 3 Pague 2,Crédito,19.8,8.0,11.8
6369,2025-03-08,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,3,Nenhuma,Dinheiro,13.5,6.0,7.5
6370,2025-03-08,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Pix,19.9,6.0,13.9
6371,2025-03-08,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,3,Nenhuma,Dinheiro,13.5,6.0,7.5
6372,2025-03-08,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,2.5,2,Leve 3 Pague 2,Pix,5.0,1.2,3.8
6373,2025-03-08,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.51,1,10%OFF,Crédito,3.51,0.9,2.61
6374,2025-03-08,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,17.91,3,10%OFF,Crédito,53.73,25.5,28.23
6375,2025-03-09,Loja Centro,São Paulo,Mercearia,Arroz 5kg,20.61,1,10%OFF,Crédito,20.61,8.0,12.61
6376,2025-03-09,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
6377,2025-03-09,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Débito,4.7,1.2,3.5
6378,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
6379,2025-03-09,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Débito,8.4,3.0,5.4
6380,2025-03-09,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,2.88,1,10%OFF,Dinheiro,2.88,0.8,2.08
6381,2025-03-09,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Débito,8.4,3.0,5.4
6382,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,3,Nenhuma,Dinheiro,17.7,6.6,11.1
6383,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.31,2,10%OFF,Dinheiro,10.62,4.4,6.22
6384,2025-03-09,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Pix,2.5,0.6,1.9
6385,2025-03-09,Loja Leste,Belo Horizonte,Mercearia,Macarrão 500g,4.7,1,Leve 3 Pague 2,Dinheiro,4.7,1.2,3.5
6386,2025-03-09,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Débito,4.8,1.9,2.9
6387,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Crédito,3.2,0.8,2.4
6388,2025-03-09,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,4,Nenhuma,Pix,11.6,2.0,9.6
6389,2025-03-09,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
6390,2025-03-09,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Débito,9.0,4.0,5.0
6391,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Dinheiro,19.9,6.0,13.9
6392,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.01,2,10%OFF,Crédito,16.02,5.0,11.02
6393,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
6394,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,3.78,3,10%OFF,Pix,11.34,4.5,6.84
6395,2025-03-09,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,3,Nenhuma,Dinheiro,26.7,7.5,19.2
6396,2025-03-09,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.9,1,Nenhuma,Crédito,7.9,3.0,4.9
6397,2025-03-09,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Dinheiro,8.4,3.0,5.4
6398,2025-03-09,Loja Centro,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,1,Leve 3 Pague 2,Pix,3.9,0.9,3.0
6399,2025-03-09,Loja Centro,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,2,Nenhuma,Crédito,7.8,1.8,6.0
6400,2025-03-09,Loja Sul,Rio de Janeiro,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Dinheiro,2.5,0.6,1.9
6401,2025-03-09,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Dinheiro,2.9,0.5,2.4
6402,2025-03-09,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,3,Nenhuma,Pix,14.4,5.7,8.7
6403,2025-03-09,Loja Sul,Rio de Janeiro,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Dinheiro,9.9,4.0,5.9
6404,2025-03-09,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Dinheiro,4.8,1.9,2.9
6405,2025-03-09,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Dinheiro,17.8,6.4,11.4
6406,2025-03-09,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.4,4,Compre Junto,Pix,37.6,16.0,21.6
6407,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,3,Nenhuma,Dinheiro,59.7,25.5,34.2
6408,2025-03-09,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,4.95,2,10%OFF,Dinheiro,9.9,2.6,7.3
6409,2025-03-09,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.05,1,10%OFF,Dinheiro,4.05,2.0,2.05
6410,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,5,Nenhuma,Pix,16.0,4.0,12.0
6411,2025-03-09,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Pix,13.0,4.0,9.0
6412,2025-03-09,Loja Norte,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,4,Nenhuma,Pix,35.6,10.0,25.6
6413,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Débito,6.4,1.6,4.8
6414,2025-03-09,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Pix,17.91,6.0,11.91
6415,2025-03-09,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Pix,4.5,2.0,2.5
6416,2025-03-09,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,20.61,1,10%OFF,Pix,20.61,8.0,12.61
6417,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Débito,11.8,4.4,7.4
6418,2025-03-09,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
6419,2025-03-09,Loja Centro,São Paulo,Bebidas,Suco 1L,7.9,2,Nenhuma,Dinheiro,15.8,6.0,9.8
6420,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
6421,2025-03-09,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.31,2,10%OFF,Débito,10.62,4.4,6.22
6422,2025-03-09,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
6423,2025-03-09,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,3.99,1,Compre Junto,Débito,3.99,1.5,2.49
6424,2025-03-09,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Leve 3 Pague 2,Crédito,5.9,2.2,3.7
6425,2025-03-09,Loja Centro,São Paulo,Higiene e Limpeza,Detergente 500ml,3.51,3,10%OFF,Dinheiro,10.53,2.7,7.83
6426,2025-03-09,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,2.88,1,10%OFF,Crédito,2.88,0.8,2.08
6427,2025-03-09,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Débito,9.6,3.8,5.8
6428,2025-03-09,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Débito,15.8,5.6,10.2
6429,2025-03-09,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,4,Nenhuma,Crédito,19.2,7.6,11.6
6430,2025-03-09,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Crédito,8.4,3.0,5.4
6431,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Pix,23.7,8.4,15.3
6432,2025-03-09,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,3,Nenhuma,Dinheiro,16.5,3.9,12.6
6433,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Batata kg,4.4,5,Leve 3 Pague 2,Dinheiro,22.0,6.5,15.5
6434,2025-03-09,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Débito,23.7,8.4,15.3
6435,2025-03-09,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Débito,7.9,2.8,5.1
6436,2025-03-09,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
6437,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Débito,39.8,12.0,27.8
6438,2025-03-09,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,1,Leve 3 Pague 2,Débito,4.7,1.2,3.5
6439,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Pix,7.9,2.8,5.1
6440,2025-03-09,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,4.12,4,Leve 3 Pague 2,Débito,16.48,5.2,11.28
6441,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.9,1,Leve 3 Pague 2,Pix,8.9,2.5,6.4
6442,2025-03-09,Loja Centro,São Paulo,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Crédito,11.8,4.4,7.4
6443,2025-03-09,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Débito,13.0,4.0,9.0
6444,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Dinheiro,11.8,4.4,7.4
6445,2025-03-09,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Crédito,4.7,1.2,3.5
6446,2025-03-09,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
6447,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.9,4,Nenhuma,Pix,35.6,10.0,25.6
6448,2025-03-09,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
6449,2025-03-09,Loja Centro,São Paulo,Bebidas,Suco 1L,7.11,1,10%OFF,Dinheiro,7.11,3.0,4.11
6450,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,2,10%OFF,Pix,14.22,5.6,8.62
6451,2025-03-09,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,3.0,3,Leve 3 Pague 2,Dinheiro,9.0,6.0,3.0
6452,2025-03-09,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,2,Nenhuma,Dinheiro,9.4,2.4,7.0
6453,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Crédito,8.4,3.0,5.4
6454,2025-03-09,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Leve 3 Pague 2,Débito,8.9,2.5,6.4
6455,2025-03-09,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
6456,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,2.88,1,10%OFF,Crédito,2.88,0.8,2.08
6457,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
6458,2025-03-09,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,4,Nenhuma,Dinheiro,15.6,3.6,12.0
6459,2025-03-09,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Débito,3.2,0.8,2.4
6460,2025-03-09,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
6461,2025-03-09,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Pix,4.8,1.9,2.9
6462,2025-03-09,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,3.99,1,Compre Junto,Pix,3.99,1.5,2.49
6463,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Débito,9.6,2.4,7.2
6464,2025-03-09,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.31,2,10%OFF,Pix,10.62,4.4,6.22
6465,2025-03-09,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Pix,39.8,17.0,22.8
6466,2025-03-09,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Débito,13.0,4.0,9.0
6467,2025-03-09,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,2,Nenhuma,Pix,15.8,6.0,9.8
6468,2025-03-09,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,2.88,3,10%OFF,Pix,8.64,2.4,6.24
6469,2025-03-09,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.5,2,Compre Junto,Crédito,15.0,6.0,9.0
6470,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
6471,2025-03-09,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
6472,2025-03-09,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Crédito,22.9,8.0,14.9
6473,2025-03-09,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Pix,7.9,2.8,5.1
6474,2025-03-09,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Crédito,26.7,9.6,17.1
6475,2025-03-09,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,5.85,2,10%OFF,Dinheiro,11.7,4.0,7.7
6476,2025-03-09,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
6477,2025-03-09,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Dinheiro,19.9,8.5,11.4
6478,2025-03-09,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Pix,7.9,2.8,5.1
6479,2025-03-09,Loja Leste,Belo Horizonte,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Pix,13.0,4.0,9.0
6480,2025-03-09,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
6481,2025-03-09,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.46,3,Compre Junto,Crédito,25.38,9.6,15.78
6482,2025-03-09,Loja Oeste,Curitiba,Higiene e Limpeza,Sabonete 90g,2.9,1,Leve 3 Pague 2,Débito,2.9,0.5,2.4
6483,2025-03-09,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Pix,6.4,1.6,4.8
6484,2025-03-10,Loja Centro,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Débito,22.9,8.0,14.9
6485,2025-03-10,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.5,1,Compre Junto,Dinheiro,7.5,3.0,4.5
6486,2025-03-10,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.04,1,Compre Junto,Pix,3.04,0.8,2.24
6487,2025-03-10,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
6488,2025-03-10,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.32,1,10%OFF,Dinheiro,4.32,1.9,2.42
6489,2025-03-10,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Crédito,3.9,0.9,3.0
6490,2025-03-10,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.11,2,10%OFF,Pix,14.22,5.6,8.62
6491,2025-03-10,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
6492,2025-03-10,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.32,1,10%OFF,Débito,4.32,1.9,2.42
6493,2025-03-10,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
6494,2025-03-10,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Desinfetante 2L,8.9,2,Nenhuma,Débito,17.8,5.0,12.8
